"Timestamp","Message"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 8023 1701226761 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 162.216.149.53 6 us-east-1 162.216.149.53 53479 1701226702 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 40 162.216.149.53 53479 1701226761 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 162.216.149.53 - 10.0.0.174 6 us-east-1 10.0.0.174 8023 1701226702 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 40 10.0.0.174 5006 1701226761 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 142.93.96.238 6 us-east-1 142.93.96.238 49249 1701226702 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 40 142.93.96.238 49249 1701226761 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 142.93.96.238 - 10.0.0.174 6 us-east-1 10.0.0.174 5006 1701226702 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 6917 10.0.0.174 45996 1701226761 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 19 - 10.0.0.174 AMAZON 52.119.198.91 6 us-east-1 52.119.198.91 443 1701226702 - - subnet-066b93a317b004cf7 18 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 3614 52.119.198.91 443 1701226761 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 13 AMAZON 52.119.198.91 - 10.0.0.174 6 us-east-1 10.0.0.174 45996 1701226702 - - subnet-066b93a317b004cf7 2 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 80 10.0.0.174 64560 1701226761 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 2 - 10.0.0.174 - 92.63.197.224 6 us-east-1 92.63.197.224 55831 1701226702 - - subnet-066b93a317b004cf7 6 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 40 92.63.197.224 55831 1701226761 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 92.63.197.224 - 10.0.0.174 6 us-east-1 10.0.0.174 64560 1701226702 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 88 10.0.0.174 6965 1701226761 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 2 - 10.0.0.174 - 85.209.11.142 6 us-east-1 85.209.11.142 55026 1701226702 - - subnet-066b93a317b004cf7 6 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 40 85.209.11.142 55026 1701226761 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 85.209.11.142 - 10.0.0.174 6 us-east-1 10.0.0.174 6965 1701226702 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 80 10.0.0.174 5421 1701226761 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 2 - 10.0.0.174 - 141.98.11.73 6 us-east-1 141.98.11.73 44480 1701226702 - - subnet-066b93a317b004cf7 6 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:58:22.000-03:00","709271087504 ACCEPT use1-az6 40 141.98.11.73 44480 1701226761 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 141.98.11.73 - 10.0.0.174 6 us-east-1 10.0.0.174 5421 1701226702 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 3001 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 143.42.164.97 6 us-east-1 143.42.164.97 42598 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 143.42.164.97 42598 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 143.42.164.97 - 10.0.0.174 6 us-east-1 10.0.0.174 3001 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 10.0.0.174 636 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 45.33.68.234 6 us-east-1 45.33.68.234 61000 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 45.33.68.234 61000 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 45.33.68.234 - 10.0.0.174 6 us-east-1 10.0.0.174 636 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 10.0.0.174 39338 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 185.81.68.101 6 us-east-1 185.81.68.101 54761 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 185.81.68.101 54761 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 185.81.68.101 - 10.0.0.174 6 us-east-1 10.0.0.174 39338 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 9742 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 35.203.210.10 6 us-east-1 35.203.210.10 53297 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 35.203.210.10 53297 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 35.203.210.10 - 10.0.0.174 6 us-east-1 10.0.0.174 9742 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 210 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 162.216.149.125 6 us-east-1 162.216.149.125 54278 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 162.216.149.125 54278 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 162.216.149.125 - 10.0.0.174 6 us-east-1 10.0.0.174 210 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 10.0.0.174 443 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 66.160.133.232 6 us-east-1 66.160.133.232 45195 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 66.160.133.232 45195 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 66.160.133.232 - 10.0.0.174 6 us-east-1 10.0.0.174 443 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 10.0.0.174 143 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 66.175.213.54 6 us-east-1 66.175.213.54 61000 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 66.175.213.54 61000 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 66.175.213.54 - 10.0.0.174 6 us-east-1 10.0.0.174 143 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 12363 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 162.142.125.186 6 us-east-1 162.142.125.186 52574 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 162.142.125.186 52574 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 162.142.125.186 - 10.0.0.174 6 us-east-1 10.0.0.174 12363 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 46564 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 167.248.133.155 6 us-east-1 167.248.133.155 52110 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 167.248.133.155 52110 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 167.248.133.155 - 10.0.0.174 6 us-east-1 10.0.0.174 46564 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 144 10.0.0.174 45996 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 3 - 10.0.0.174 AMAZON 52.119.198.91 6 us-east-1 52.119.198.91 443 1701226770 - - subnet-066b93a317b004cf7 5 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 104 52.119.198.91 443 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 2 AMAZON 52.119.198.91 - 10.0.0.174 6 us-east-1 10.0.0.174 45996 1701226770 - - subnet-066b93a317b004cf7 1 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 9549 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 35.203.210.186 6 us-east-1 35.203.210.186 51310 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 35.203.210.186 51310 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 35.203.210.186 - 10.0.0.174 6 us-east-1 10.0.0.174 9549 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 80 10.0.0.174 13000 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 2 - 10.0.0.174 - 77.90.185.151 6 us-east-1 77.90.185.151 57924 1701226770 - - subnet-066b93a317b004cf7 6 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 77.90.185.151 57924 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 77.90.185.151 - 10.0.0.174 6 us-east-1 10.0.0.174 13000 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 9443 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 45.79.225.32 6 us-east-1 45.79.225.32 55506 1701226770 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 45.79.225.32 55506 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 45.79.225.32 - 10.0.0.174 6 us-east-1 10.0.0.174 9443 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 80 10.0.0.174 62316 1701226821 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 2 - 10.0.0.174 - 92.63.197.224 6 us-east-1 92.63.197.224 55831 1701226770 - - subnet-066b93a317b004cf7 6 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-28T23:59:30.000-03:00","709271087504 ACCEPT use1-az6 40 92.63.197.224 55831 1701226821 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 92.63.197.224 - 10.0.0.174 6 us-east-1 10.0.0.174 62316 1701226770 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 1344 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 183.136.225.9 6 us-east-1 183.136.225.9 26998 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 183.136.225.9 26998 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 183.136.225.9 - 10.0.0.174 6 us-east-1 10.0.0.174 1344 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 10.0.0.174 2376 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 46.151.196.122 6 us-east-1 46.151.196.122 46802 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 46.151.196.122 46802 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 46.151.196.122 - 10.0.0.174 6 us-east-1 10.0.0.174 2376 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 21521 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 35.203.210.236 6 us-east-1 35.203.210.236 50552 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 35.203.210.236 50552 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 35.203.210.236 - 10.0.0.174 6 us-east-1 10.0.0.174 21521 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 10.0.0.174 4433 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 198.199.94.8 6 us-east-1 198.199.94.8 43386 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 198.199.94.8 43386 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 198.199.94.8 - 10.0.0.174 6 us-east-1 10.0.0.174 4433 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 243 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 45.81.34.167 6 us-east-1 45.81.34.167 52989 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 45.81.34.167 52989 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 45.81.34.167 - 10.0.0.174 6 us-east-1 10.0.0.174 243 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 240 10.0.0.174 22 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 4 - 10.0.0.174 - 20.141.64.165 6 us-east-1 20.141.64.165 1024 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 540 20.141.64.165 1024 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 9 - 20.141.64.165 - 10.0.0.174 6 us-east-1 10.0.0.174 22 1701226826 - - subnet-066b93a317b004cf7 18 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 60 10.0.0.174 23 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 61.0.40.70 6 us-east-1 61.0.40.70 51741 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 61.0.40.70 51741 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 61.0.40.70 - 10.0.0.174 6 us-east-1 10.0.0.174 23 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 REJECT use1-az6 457 10.0.0.174 5080 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 205.209.96.131 17 us-east-1 205.209.96.131 5060 1701226826 - - subnet-066b93a317b004cf7 0 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 18031 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 162.142.125.187 6 us-east-1 162.142.125.187 31160 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 162.142.125.187 31160 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 162.142.125.187 - 10.0.0.174 6 us-east-1 10.0.0.174 18031 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 80 10.0.0.174 4784 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 2 - 10.0.0.174 - 176.111.174.89 6 us-east-1 176.111.174.89 50084 1701226826 - - subnet-066b93a317b004cf7 6 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 176.111.174.89 50084 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 176.111.174.89 - 10.0.0.174 6 us-east-1 10.0.0.174 4784 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 45351 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 35.203.210.108 6 us-east-1 35.203.210.108 53014 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 35.203.210.108 53014 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 35.203.210.108 - 10.0.0.174 6 us-east-1 10.0.0.174 45351 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 9283 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 35.203.210.130 6 us-east-1 35.203.210.130 52321 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 35.203.210.130 52321 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 35.203.210.130 - 10.0.0.174 6 us-east-1 10.0.0.174 9283 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 22222 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 167.94.145.80 6 us-east-1 167.94.145.80 30791 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 167.94.145.80 30791 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 167.94.145.80 - 10.0.0.174 6 us-east-1 10.0.0.174 22222 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 8878 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 162.216.150.232 6 us-east-1 162.216.150.232 53642 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 162.216.150.232 53642 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 162.216.150.232 - 10.0.0.174 6 us-east-1 10.0.0.174 8878 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 7722 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 162.216.150.163 6 us-east-1 162.216.150.163 53626 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 162.216.150.163 53626 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 162.216.150.163 - 10.0.0.174 6 us-east-1 10.0.0.174 7722 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 60 10.0.0.174 6543 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 167.94.145.55 6 us-east-1 167.94.145.55 48712 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 167.94.145.55 48712 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 167.94.145.55 - 10.0.0.174 6 us-east-1 10.0.0.174 6543 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 554 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 205.210.31.17 6 us-east-1 205.210.31.17 54058 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 205.210.31.17 54058 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 205.210.31.17 - 10.0.0.174 6 us-east-1 10.0.0.174 554 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 44 10.0.0.174 9430 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 10.0.0.174 - 162.216.149.27 6 us-east-1 162.216.149.27 50482 1701226826 - - subnet-066b93a317b004cf7 2 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 162.216.149.27 50482 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 162.216.149.27 - 10.0.0.174 6 us-east-1 10.0.0.174 9430 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 80 10.0.0.174 10911 1701226881 ingress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 2 - 10.0.0.174 - 89.248.163.200 6 us-east-1 89.248.163.200 44643 1701226826 - - subnet-066b93a317b004cf7 6 - IPv4 5 vpc-0476592dc5bf52026"
"2023-11-29T00:00:26.000-03:00","709271087504 ACCEPT use1-az6 40 89.248.163.200 44643 1701226881 egress i-03cafbe4aa8f52070 eni-03ab7af9546ef7cce OK 1 - 89.248.163.200 - 10.0.0.174 6 us-east-1 10.0.0.174 10911 1701226826 - - subnet-066b93a317b004cf7 4 2 IPv4 5 vpc-0476592dc5bf52026"
